funding_id,announce_id,joint_project,governor,fund_company_name,clean_company_name,proj_jobs,actual_new_jobs,job_pct,total_award,award_to_company,disbursements_company,award_pct,county,tiers,site_address,award_date,funding_program,grant_status,grant_term,elapsed_days,elapsed_pct,required_investment,actual_investment,count_jobs
669,440,0,MCCRORY,TDY Industries LLC,ALLEGHENY TECHNOLOGIES,70,0,0,140000,140000,0,0.0,Union,3,"TBD, Monroe,NC",6/15/2015,One NC ,"Closed, $0 Disbursed",1095,1095,100,"$62,800,000 ",$0 ,1
674,444,0,MCCRORY,"National Spinning Co., Inc.",NATIONAL SPINNING,50,0,0,100000,100000,0,0.0,Alamance,2,"326 Lyman Rd, Beulaville,NC",6/30/2015,One NC ,"Closed, $0 Disbursed",1095,1095,100,"$1,000,000 ",$0 ,1
673,446,0,MCCRORY,"Lidl US Operations, LLC",LIDL,200,0,0,250000,250000,250000,100.0,Duplin,2,"Melville Commerce Parkway (current name), Not in City limits,NC",6/30/2015,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$115,000,000 ",$0 ,1
548,331,1,MCCRORY,"General Electric Company, through its Aviation operating division",GENERAL ELECTRIC,242,277,114.5,4762000,3571500,775500,21.7,"Buncombe, Ashe, New Hanover, Durham","3, 2, 3, 3","401 and 502 Sweeten Creek Industrial Park Road, Asheville, NC 28803-1729; 28803-1730; 4 The Professional Drive, West Jefferson, NC 28694-8281; 3901 Castle Hayne Road, Wilmington, NC 28402-2819; 3701 S Miami Blvd, Durham, NC 27703-9131",7/9/2013,JDIG,Active,4380,1636,37.4,"$175,617,000 ","$196,766,277 ",0
679,450,0,MCCRORY,"Interactive Purecloud, Inc.",INTERACTIVE INTELLIGENCE GROUP,200,Not Reported,0,2183000,1637250,0,0.0,Durham,3,"4307 Emperor Blvd., Suite 300, Durham, NC 27703-8080",7/16/2015,JDIG,"Terminated, $0 Disbursed",4380,4380,100,$0 ,Not Reported,1
682,452,0,MCCRORY,AR TEXTILES LTD,AR TEXTILES,38,0,0,114400,114400,0,0.0,Martin,1,"8902 US 64West, Robersonville, NC",8/10/2015,One NC ,"Closed, $0 Disbursed",1095,1095,100,"$10,800,000 ","$800,000 ",1
253,75,0,PERDUE,"Seterus, Inc.n (fka IBM LBPS)",IBM,600,163,27.2,10372000,7779000,0,0.0,Durham,3,"3039 E Cornwallis Rd., , Research Triangle Park, NC 27709-0154",7/8/2010,JDIG,"Terminated, $0 Disbursed",3650,3650,100,$0 ,$0 ,1
696,459,0,MCCRORY,Magneti Marelli Powertrain USA LLC,MARELLI POWERTRAIN USA,76,0,0,225000,225000,0,0.0,Lee,2,"2101 Nash Street, Sanford, NC",10/12/2015,One NC ,"Closed, $0 Disbursed",1095,1095,100,"$10,800,000 ","$4,284,000 ",1
699,461,0,MCCRORY,"Fidelity Global Brokerage Group, Inc. II",FIDELITY INVESTMENTS,600,Not Reported,0,20697000,15522750,0,0.0,"Durham, Wake",3,"100 New Millenium Way Bldgs. 1-3 and 300 New Millenium Way, Durham, NC 27709; 5411 Page Road, Durham, NC 27703-8204; 11000 Weston Parkway, Cary, NC 27513-2261; 7133 Louis Stephens Drive, Morrisville, NC 27560-6374",10/27/2015,JDIG,"Terminated, $0 Disbursed",4380,4380,100,"$8,000,000 ",Not Reported,1
701,463,0,MCCRORY,Frontier Communications of the Carolinas LLC,FRONTIER COMMUNICATIONS,200,Not Reported,0,1174000,880500,0,0.0,Durham,3,"2600 Meridian Parkway, Durham, NC 27713-2203",11/16/2015,JDIG,"Terminated, $0 Disbursed",4380,4380,100,,Not Reported,1
619,399,1,MCCRORY,Sealed Air Corporation,SEALED AIR,1262,457,36.2,2500000,2500000,2500000,100.0,Mecklenburg,3,"TBD, Mecklenburg County, NC",7/23/2014,One NC ,"Closed, Funds Disbursed",1825,1825,100,"$52,713,000 ","$86,068,393 ",0
618,399,1,MCCRORY,Sealed Air Corporation,SEALED AIR,1262,921,73,48956000,36717000,4866636,13.3,Mecklenburg,3,"2415 Cascade Pointe Boulevard, Charlotte, NC 28208-6899",7/23/2014,JDIG,Active,4380,1257,28.7,"$52,713,000 ","$75,956,385 ",1
344,138,0,PERDUE,Superior Essex Energy LLC ,SUPERIOR ESSEX,116,2,1.7,1214000,1214000,0,0.0,Edgecombe,1,"2901 Anaconda Road, , Tarboro, NC 27886-8835",4/14/2011,JDIG,"Terminated, $0 Disbursed",3285,3285,100,"$52,452,000 ",$0 ,1
357,149,0,PERDUE,"Mitsubishi Nuclear Energy Systems, Inc.",MITSUBISHI NUCLEAR ENERGY SYSTEMS,135,88,65.2,3845000,2883750,0,0.0,Mecklenburg,3,"11405 N. Community House Road, Suite 300, , Charlotte, NC 28277-4409",5/31/2011,JDIG,"Terminated, $0 Disbursed",3285,3285,100,$0 ,$0 ,1
390,176,0,PERDUE,"CTL Packaging USA, Inc.",CTL PACKAGING USA,131,39,29.8,1563000,1328550,0,0.0,Gaston,2,"1055 Gastonia Technology Parkway, , Dallas, NC 28034-6724",10/26/2011,JDIG,"Terminated, $0 Disbursed",3650,3650,100,"$52,650,000 ","$55,862,522 ",1
629,407,1,MCCRORY,HCL America Inc. II,HCL TECHNOLOGIES,1237,484,39.1,26144000,19608000,1504316,7.7,Wake,3,"11000 Regency Parkway, Suite 10, Cary, NC 27518-8518",9/18/2014,JDIG,Active,4380,1200,27.4,"$8,100,000 ",$0 ,0
483,249,0,PERDUE,"Denver Global Products, Inc.",DENVER GLOBAL PRODUCTS,450,64,14.2,3663000,2747250,0,0.0,Lincoln,3,"1000 East Powell Dr. , Lincolnton, NC 28092-6137",10/15/2012,JDIG,"Terminated, $0 Disbursed",3650,3650,100,"$27,239,000 ",$0 ,1
527,314,0,MCCRORY,"XPO Logistics, Inc. II",XPO LOGISTICS,287,91,31.7,4797000,3597750,0,0.0,Mecklenburg,3,"13777 Ballantyne Corporate Place, Suite 400, Charlotte, NC 28277-4411",3/26/2013,JDIG,"Terminated, $0 Disbursed",3285,3285,100,$0 ,$0 ,1
534,321,0,MCCRORY,"ASMO Greenville of North Carolina, Inc.",ASMO,200,142,71,1477000,1255450,0,0.0,Pitt,2,"1125 Sugg Parkway, Greenville, NC 27834-9078",5/8/2013,JDIG,"Terminated, $0 Disbursed",4380,4380,100,"$45,000,000 ",$0 ,1
632,408,1,MCCRORY,Linamar Forgings Carolina Inc.,LINAMAR,125,0,0,100000,100000,0,0.0,Wilson,1,"2401 Stantonsburg Road, Wilson,NC",9/26/2014,One NC ,Active,1825,1557,85.3,"$36,000,000 ",$0 ,1
713,476,0,MCCRORY,Hoffman Materials LLC,KRYSTAL ENGINEERING,82,0,0,500000,500000,0,0.0,Caldwell,1,"230 Timberbrook Lane, Hockory, NC",2/16/2016,One NC ,"Closed, $0 Disbursed",1825,1825,100,"$18,800,000 ",$0 ,1
723,482,0,MCCRORY,"PayPal, Inc.",PAYPAL,400,Not Reported,0,3730000,2797500,0,0.0,Mecklenburg,3,"1000 Louis Rose Place, , Charlotte, NC 28262",3/18/2016,JDIG,Withdrawn,4380,4380,100,,Not Reported,1
631,408,1,MCCRORY,Linamar Forgings Carolina Inc.,LINAMAR,125,23,18.4,993000,993000,55974,5.6,Wilson,1,"2401 Stantonsburg Road, Wilson, NC 27893-8414",9/26/2014,JDIG,Active,4380,1192,27.2,"$36,000,000 ",$0 ,0
687,455,1,MCCRORY,"Novo Nordisk Pharmaceutical Industries, Inc. III",NOVO NORDISK,700,0,0,1000000,1000000,0,0.0,Johnston,3,"Powhatan Road, Johnston County, NC",8/26/2015,One NC ,Active,1825,1223,67,"$1,110,600,000 ",$0 ,1
634,411,0,MCCRORY,"Argos Therapeutics, Inc.",ARGOS,236,35,14.8,6181000,4635750,0,0.0,Durham,3,"1733 TW Alexander Drive, Durham, NC 27703; 4233 Technology Drive, Durham, NC 27704-2173; 3908 Patriot Drive, Durham, NC 27703-8225; ",10/3/2014,JDIG,"Terminated, $0 Disbursed",4380,4380,100,"$50,985,000 ",$0 ,1
730,485,0,MCCRORY,"Porters Group, LLC",PORTERS GROUP,44,0,0,90000,90000,0,0.0,Cleveland,2,"133 Industrial Drive, Kings Mountain, NC",6/1/2016,One NC ,"Closed, $0 Disbursed",1095,1095,100,"$3,000,000 ",$0 ,1
709,471,0,MCCRORY,BSH Home Appliances Corporation II,BSH HOME APPLIANCES,460,9,2,4552000,4096800,0,0.0,Craven,2,"100 Bosch Blvd, New Bern, NC 28562-6924; 300 Executive Parkway, New Bern, NC 28562-9792",12/17/2015,JDIG,"Terminated, $0 Disbursed",4380,4380,100,"$72,605,700 ",$0 ,1
200,50,1,PERDUE,"Innovative Emergency Management, Inc.",IEM,430,42,9.8,12017000,9012750,99552,1.1,Wake,3,"2801 Slater Road, Ste 110, Morrisville, NC 27560-8477",12/14/2009,JDIG,"Terminated, Funds Disbursed",4380,4380,100,$0 ,$0 ,1
259,79,1,PERDUE,Caterpillar Inc. (Camo),CATERPILLAR,392,269,68.6,6237000,4677750,1590138,34.0,Forsyth,3,"2950 Temple School Road, Winston-Salem, NC 27107-3717",7/30/2010,JDIG,"Terminated, Funds Disbursed",4015,4015,100,"$362,100,000 ","$368,654,194 ",1
281,90,1,PERDUE,"TIMCO Aerosystems, LLC",TIMCO AEROSYSTEMS,275,198,72,2116000,1798600,794491,44.2,Davidson,2,"5568 Gumtree Road c/o HAECO Americas Cabin Solutions, , Wallburg, NC 27107",9/28/2010,JDIG,"Terminated, Funds Disbursed",3285,3285,100,$0 ,$0 ,1
296,100,1,PERDUE,SPX Corporation,SPX,180,89,49.4,5539000,4154250,477157,11.5,Mecklenburg,3,"13320 Ballantyne Coporate Place, Charlotte, NC 28277-3607",11/15/2010,JDIG,"Terminated, Funds Disbursed",4015,4015,100,"$63,000,000 ","$81,172,507 ",1
324,122,1,PERDUE,Eaton Corporation,EATON,120,106,88.3,1126000,957100,205909,21.5,Person,2,"2564 Durham Road, Roxboro, NC 27573-6172",2/21/2011,JDIG,"Terminated, Funds Disbursed",3650,3650,100,"$20,970,000 ","$27,406,826 ",1
688,455,1,MCCRORY,"Novo Nordisk Pharmaceutical Industries, LP III",NOVO NORDISK,700,Not Reported,0,21149000,15861750,0,0.0,Johnston,3,"Powhatan Road, Clayton, NC 27527",8/26/2015,JDIG,Active,4380,858,19.6,"$1,110,600,000 ",Not Reported,0
364,155,1,PERDUE,"Linamar North Carolina, Inc. I",LINAMAR,363,178,49,3358000,2518500,389649,15.5,Buncombe,3,"2169 Hendersonville Road, , Arden, NC 28704-9742",6/30/2011,JDIG,"Terminated, Funds Disbursed",3285,3285,100,"$72,000,000 ","$72,049,515 ",1
422,205,1,PERDUE,Caterpillar Inc. (Bee),CATERPILLAR,199,111,55.8,2192000,1644000,145873,8.9,Johnston,3,"954 Highway 42 East, , Clayton, NC 27527-8078; 1167 Highway 42 East, , Clayton, NC 27527-8009",2/1/2012,JDIG,"Terminated, Funds Disbursed",3285,3285,100,"$29,700,000 ","$30,593,523 ",1
697,460,1,MCCRORY,"Ashley Furniture Industries, Inc. I",ASHLEY FURNITURE,454,0,0,829500,829500,0,0.0,Davie,2,"221 Ashley Furniture Way, Advance, NC",10/13/2015,One NC ,Active,1460,1175,80.5,"$8,748,792 ",$0 ,1
698,460,1,MCCRORY,"Ashley Furniture Industries, Inc. II",ASHLEY FURNITURE,454,Not Reported,0,5119000,4607100,0,0.0,Davie,2,"221 Ashley Furniture Way, , Advance, NC 27006",10/13/2015,JDIG,"Terminated, $0 Disbursed",4380,4380,100,"$8,748,792 ",Not Reported,0
440,219,1,PERDUE,"Inmar, Inc.",INMAR,212,137,64.6,5556000,4167000,126674,3.0,Forsyth,3,"635 Vine Street, , Winston-Salem , NC 27101-4185",4/26/2012,JDIG,"Terminated, Funds Disbursed",3650,3650,100,"$22,050,000 ","$25,221,708 ",1
465,237,1,PERDUE,Schletter Inc.,SCHLETTER,305,114,37.4,2930000,2930000,75496,2.6,Cleveland,1,"1001 Commerce Center Drive, Shelby, NC 28150-7728",8/13/2012,JDIG,"Terminated, Funds Disbursed",3285,3285,100,"$24,480,000 ",$0 ,1
213,257,1,PERDUE,"Celgard, LLC I",CELGARD,289,199,68.9,6125000,4593750,1758000,38.3,"Mecklenburg, Cabarrus",3,"13800 South Lakes Drive, Charlotte, NC 28273-6738; 390 Business Boulivard; International Business Park, , Concord, NC 28025",1/20/2010,JDIG,"Terminated, Funds Disbursed",4015,4015,100,"$81,900,000 ","$87,749,699 ",1
223,260,1,PERDUE,"Siemens Energy, Inc. II (Cardinal)",SIEMENS ENERGY,825,543,65.8,29009000,21756750,8595990,39.5,"Mecklenburg, Forsyth",3,"5101 Westinghouse Boulevard, Charlotte, NC 28273-9640; 13024 Ballantyne Corporate Place, Suite 300, Charlotte, NC 28277-0497; 3050 Westinghouse Road, Rural Hall, NC 27045-9570; ",3/11/2010,JDIG,"Terminated, Funds Disbursed",4380,4380,100,"$121,500,000 ","$189,470,428 ",1
142,261,0,PERDUE,"ASCO Power Technologies, L.P.",ASCO POWER TECHNOLOGIES,328,198,60.4,2990000,2540000,63845,2.5,Davidson,2,"325 Welcome Center Blvd., Welcome , NC 27374",2/18/2009,JDIG,"Terminated, Funds Disbursed",3285,3285,100,"$10,260,000 ","$11,575,860 ",1
731,486,0,MCCRORY,Swelect Energy Systems LLC,SWELECT ENERGY SYSTEMS,155,0,0,600000,600000,0,0.0,Halifax,1,"TBD, Roanoke Rapids, NC",6/16/2016,One NC ,"Closed, $0 Disbursed",1825,1825,100,"$4,000,000 ",$0 ,1
715,477,1,MCCRORY,GF Linamar LLC,GF LINAMAR,350,0,0,500000,500000,0,0.0,Henderson,3,"Ferncliff Industrial Park, Mills River, NC",2/22/2016,One NC ,Active,1825,1043,57.2,"$109,995,861 ",$0 ,1
153,11,0,PERDUE,"LS Tractor USA, LLC",LS TRACTOR USA,134,20,14.9,1170000,994500,14511,1.5,Nash,2,"Rocky Mount, NC",4/22/2009,JDIG,"Terminated, Funds Disbursed",3285,3285,100,"$12,420,000 ",$0 ,1
206,264,0,PERDUE,"Zenta Mortgage Services, LLC",ZENTA MORTGAGE SERVICES,1002,414,41.3,11482000,8611500,1315449,15.3,Mecklenburg,3,"8215 Forest Point Blvd, Charlotte, NC 28273-5509",12/22/2009,JDIG,"Terminated, Funds Disbursed",3285,3285,100,$0 ,$0 ,1
250,72,0,PERDUE,Magna Composites LLC,MAGNA COMPOSITES,327,148,45.3,1308000,1111800,186119,16.7,"Rowan, Catawba, Caldwell","2, 2, 1","6701 Statesville Blvd, , Salisbury, , NC 28147-7486; 1400 Burris Rd , , Newton, NC 28658-1753; 601 Hibriten Dr. SW, , Lenior, NC 28645-6389; ",6/14/2010,JDIG,"Terminated, Funds Disbursed",3285,3285,100,"$9,000,000 ","$10,320,485 ",1
288,95,0,PERDUE,"Siemens Energy, Inc. (Smart Grid)",SIEMENS ENERGY,139,46,33.1,3432000,2574000,565403,22.0,Wake,3,"7000 Siemens Road, Wendell, NC 27591-8309; 110 MacAlyson Court, Cary, NC 27511-7912",10/14/2010,JDIG,"Terminated, Funds Disbursed",3285,3285,100,$0 ,$0 ,1
714,477,1,MCCRORY,GF Linamar LLC,GF LINAMAR,350,0,0,5676000,4257000,0,0.0,Henderson,3,"490 Ferncliff Park Dr., Mills River, NC 28732-8633",2/22/2016,JDIG,Active,4380,678,15.5,"$109,995,861 ",$0 ,0
316,114,0,PERDUE,"Capgemini America, Inc.",CAPGEMINI,550,255,46.4,5248000,3936000,74444,1.9,Mecklenburg,3,"201 South College Street, Suite 300, Charlotte, NC 28244-0012",1/13/2011,JDIG,"Terminated, Funds Disbursed",1825,1825,100,$0 ,$0 ,1
369,158,0,PERDUE,LORD Corporation,LORD,117,38,32.5,1745000,1308750,267350,20.4,Wake,3,"111 Lord Drive, Cary, NC 27511-7923",7/12/2011,JDIG,"Terminated, Funds Disbursed",2920,2920,100,"$20,000,000 ","$20,478,906 ",1
388,174,0,PERDUE,"Sequenom Center for Molecular Medicine, LLC",SEQUENOM,242,56,23.1,3141000,2355750,54457,2.3,Wake,3,"7010 Kit Creek Road, Research Triangle Park, NC 27709",10/12/2011,JDIG,"Terminated, Funds Disbursed",3285,3285,100,"$16,803,000 ",$0 ,1
412,196,0,PERDUE,"Infinisource, Inc.",INFINISOURCE HOLDINGS,162,47,29,2551000,1913250,107861,5.6,Mecklenburg,3,"13024 Ballantyne Corporate Place, Suite 400, , Charlotte, NC 28277-4322",12/28/2011,JDIG,"Terminated, Funds Disbursed",2920,2920,100,$0 ,$0 ,1
459,232,0,PERDUE,"Valley Fine Foods Company, Inc.",VALLEY FINE FOODS,305,110,36.1,2786000,2786000,56508,2.0,Rutherford,1,"212 Nuway Packing Road, Forest City, NC 28043-3353",7/13/2012,JDIG,"Terminated, Funds Disbursed",3650,3650,100,"$11,880,000 ","$12,192,319 ",1
461,233,0,PERDUE,"NetApp, Inc. III",NETAPP,460,114,24.8,15709000,11781750,1014000,8.6,Wake,3,"7301 Kit Creek Road, Research Triangle Park, NC 27709-0266",7/23/2012,JDIG,"Terminated, Funds Disbursed",3650,3650,100,"$67,500,000 ","$69,904,514 ",1
518,307,0,MCCRORY,"Castle Branch, Inc.",CASTLE BRANCH,420,125,29.8,1651000,1238250,36295,2.9,New Hanover,3,"1845 Sir Tyler Drive, Wilmington, NC 28405-8390",3/1/2013,JDIG,"Terminated, Funds Disbursed",2920,2920,100,"$9,225,000 ",$0 ,1
568,353,0,MCCRORY,"Owens Corning Composite Materials, LLC",OWENS CORNING,110,100,90.9,1991000,1692350,107084,6.3,Gaston,2,"1230 Gastonia Technology Parkway, Dallas, NC 28034-6721",10/22/2013,JDIG,"Terminated, Funds Disbursed",3650,3650,100,"$108,900,000 ","$132,189,238 ",1
612,395,0,MCCRORY,Peds Legwear (USA) Inc.,RICHELIEU LEGWEAR INTERNATIONAL,205,138,67.3,2935000,2935000,274657,9.4,Burke,1,"9451 Neuville Avenue, Hildebran, NC 28637-8374",6/16/2014,JDIG,"Terminated, Funds Disbursed",4380,4380,100,"$14,400,000 ",$0 ,1
616,398,0,MCCRORY,Ideal Fastener Corporation,IDEAL FASTENER,155,10,6.5,1549000,1316650,15959,1.2,Granville,2,"603 West Industry Drive, Oxford, NC 27565-3593; 204 West Industry Drive, Oxford, NC 27565-3593",7/22/2014,JDIG,"Terminated, Funds Disbursed",4380,4380,100,"$5,201,100 ",$0 ,1
732,487,0,MCCRORY,"United States Cold Storage, Inc.",UNITED STATES COLD STORAGE,50,0,0,120000,120000,120000,100.0,Duplin,2,"234/240 Bruce Costin Road, Warsaw, NC",6/24/2016,One NC ,"Closed, Funds Disbursed",1825,1825,100,"$19,000,000 ",$0 ,1
739,493,0,MCCRORY,U-Play Corporation,U-PLAY CORP,88,0,0,200000,200000,0,0.0,Wayne,2,"3624 Old Mt Olive Hwy, Not in City limits, NC",8/2/2016,One NC ,"Closed, $0 Disbursed",1460,1460,100,"$19,000,000 ",$0 ,1
767,518,1,MCCRORY,"GKN Driveline North America, Inc. III",GKN,302,Not Reported,0,1710000,1539000,0,0.0,"Person, Alamance, Lee",2,"6400 Durham Road, Timberlake, NC  27583-9587; 1067 Trollingwood-Hawfields Rd, Mebane, NC 27302-9740; 4901 Womack Road, Sanford, NC 27330-9593; ",12/20/2016,JDIG,Active,4380,376,8.6,"$61,020,000 ",Not Reported,0
766,518,1,MCCRORY,"GKN Driveline Newton, LLC II",GKN,302,0,0,1764000,1587600,0,0.0,Catawba,2,"1848 GKN Way, Newton, NC 28658-9072",12/20/2016,JDIG,Active,4380,376,8.6,"$99,900,000 ",$0 ,1
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
